,id,price,ms,rooms,floor,lat,lon,air_conditioning,wardrobes,lift,exterior,garden,swimming_pool,terrace,storeroom,garage,district,subdistrict,share_loc,needs_renovating,good_condition,new_dev,pricems
16745,35735920.0,270000.0,100,3.0,1,40.3942195,-3.7206711,0,1,1,1,0,0,0,0,0, Carabanchel , Opa\xf1el ,0,0,1,0,2700.0
16746,36107790.0,163700.0,78,3.0,1,40.3819327,-3.7648695,0,0,1,1,0,0,1,0,0, Latina , \xc1guilas ,0,0,1,0,2098.71794872
16747,459291.0,550000.0,170,4.0,1,40.4145098,-3.7066885,0,0,1,1,0,0,0,1,0, Centro , Sol ,1,1,0,0,3235.29411765
16748,31217348.0,295000.0,140,3.0,4,40.444586,-3.5772727,1,1,1,1,1,1,1,0,1, San Blas , Rejas ,1,0,1,0,2107.14285714
16749,34883160.0,149999.0,85,3.0,3,40.4316304,-3.6198985,0,0,1,1,0,0,0,0,0, San Blas , Hell\xedn ,0,0,1,0,1764.69411765
16750,33058099.0,173000.0,107,3.0,4,40.3557139,-3.702373,0,0,1,1,1,1,0,1,1, Villaverde , Los \xc1ngeles ,1,0,0,1,1616.82242991
16751,30770043.0,1050000.0,218,3.0,1,40.4380058,-3.6831255,1,1,1,1,0,0,0,1,1, Salamanca , Castellana ,0,1,0,0,4816.51376147
16752,32751525.0,950000.0,245,4.0,6,40.4395103,-3.7114918,1,1,1,1,0,0,1,0,0, Chamber\xed , Vallehermoso ,0,1,0,0,3877.55102041
16753,1715249.0,145000.0,52,1.0,2,40.3965126,-3.7326455,1,1,1,1,0,0,0,1,0, Carabanchel , San Isidro ,1,0,1,0,2788.46153846
16754,33292543.0,464900.0,125,3.0,3,40.41289,-3.71068,0,1,1,1,0,0,1,0,0, Centro , Palacio ,0,1,0,0,3719.2
16755,35316511.0,640000.0,200,5.0,3,40.4803127,-3.6949441,0,1,1,1,1,1,1,0,0, Fuencarral , La Paz ,0,0,1,0,3200.0
16757,29036938.0,240000.0,80,2.0,Mezzanine,40.3949015,-3.7093463,0,0,1,1,0,0,0,0,0, Carabanchel , Comillas ,1,0,1,0,3000.0
16758,36165560.0,99000.0,58,2.0,1,40.4668775,-3.7194778,1,0,0,1,0,0,1,0,0, Moncloa , Valdezarza ,0,0,1,0,1706.89655172
16759,35706832.0,388000.0,136,3.0,6,40.4929966,-3.6107408,0,0,1,1,1,1,1,1,1, Hortaleza , Valdebebas - Valdefuentes ,1,0,0,1,2852.94117647
16761,35706836.0,471000.0,161,4.0,7,40.4929966,-3.6107408,0,0,1,1,1,1,1,1,1, Hortaleza , Valdebebas - Valdefuentes ,1,0,0,1,2925.46583851
16762,35706837.0,407000.0,139,3.0,7,40.4929966,-3.6107408,0,0,1,1,1,1,1,1,1, Hortaleza , Valdebebas - Valdefuentes ,1,0,0,1,2928.05755396
16764,36194158.0,248000.0,137,4.0,2,40.3840215,-3.6124111,1,1,1,1,1,0,1,0,1, Villa de Vallecas , Santa Eugenia ,1,0,1,0,1810.2189781
16765,35834231.0,565000.0,155,3.0,1,40.4372265,-3.7141185,0,1,1,1,0,0,1,0,0, Chamber\xed , Gaztambide ,0,0,1,0,3645.16129032
16766,35667838.0,1790000.0,312,4.0,2,40.4254828,-3.6841283,1,1,1,1,0,0,1,0,0, Salamanca , Recoletos ,0,0,1,0,5737.17948718
16767,36176550.0,99900.0,79,3.0,3,40.3829091,-3.656129,0,0,1,1,1,0,1,1,0, Puente de Vallecas , Palomeras Bajas ,0,1,0,0,1264.55696203
16768,35805375.0,493400.0,187,5.0,1,40.4094485,-3.6648813,1,1,1,1,1,0,1,1,1, Retiro , Estrella ,1,1,0,0,2638.5026738
16769,36315424.0,129000.0,75,3.0,15,40.3761151,-3.7684555,0,0,1,1,0,0,1,0,1, Latina , \xc1guilas ,0,0,1,0,1720.0
16770,28114043.0,280000.0,112,4.0,5,40.3980368,-3.7585048,0,1,1,1,1,0,1,1,1, Latina , Aluche ,1,0,1,0,2500.0
16771,36315422.0,83000.0,64,2.0,1,40.3862341,-3.7795315,0,0,0,1,0,0,1,0,0, Latina , \xc1guilas ,0,0,1,0,1296.875
16772,1691775.0,330000.0,117,3.0,3,40.4412225,-3.5771525,1,1,1,1,1,1,0,1,1, San Blas , Rejas ,1,0,1,0,2820.51282051
16773,31908951.0,139000.0,50,1.0,1,40.4438343,-3.5849152,1,1,1,1,0,0,0,0,0, San Blas , Rejas ,0,0,1,0,2780.0
16774,34907194.0,119000.0,65,1.0,Ground floor,40.3788098,-3.7421368,0,1,0,1,0,0,0,0,0, Carabanchel , Puerta Bonita ,0,0,1,0,1830.76923077
16775,31908953.0,950000.0,269,5.0,1,40.4330722,-3.6798912,0,1,1,1,0,0,0,1,0, Salamanca , Castellana ,0,1,0,0,3531.59851301
16776,31761391.0,135000.0,58,2.0,4,40.4104744,-3.7008379,1,1,0,0,1,0,0,0,0, Centro , Lavapi\xe9s-Embajadores ,0,0,1,0,2327.5862069
16777,35464197.0,89000.0,70,3.0,1,40.3525268,-3.678865,0,1,0,0,0,0,1,0,0, Villaverde , Butarque ,0,0,1,0,1271.42857143
16778,36202929.0,70000.0,82,3.0,3,40.3451191,-3.7143071,0,0,0,1,0,0,1,0,0, Villaverde , San Andr\xe9s ,0,1,0,0,853.658536585
16779,36121468.0,105000.0,70,2.0,Mezzanine,40.3875982,-3.7588152,0,1,0,1,1,0,1,0,0, Latina , Aluche ,0,0,1,0,1500.0
16780,36078034.0,239000.0,83,3.0,7,40.4653628,-3.6531117,1,1,1,1,0,0,1,1,1, Hortaleza , Canillas ,0,0,1,0,2879.51807229
16781,35787966.0,540000.0,158,4.0,2,40.482452,-3.6938964,0,1,1,1,1,1,0,0,0, Fuencarral , La Paz ,0,0,1,0,3417.72151899
16782,26465150.0,255000.0,96,3.0,10,40.4360073,-3.6585669,1,1,1,1,0,0,0,1,0, Ciudad Lineal , Concepci\xf3n ,1,0,1,0,2656.25
16783,34077173.0,170950.0,87,3.0,Ground floor,40.4037223,-3.7538648,0,1,1,1,1,0,0,1,0, Latina , Lucero ,1,1,0,0,1964.94252874
16784,36405926.0,183797.0,94,2.0,1,40.3687426,-3.6123583,0,0,1,1,1,1,1,0,1, Villa de Vallecas , Ensanche de Vallecas - La Gavia ,1,0,0,1,1955.28723404
16785,1775294.0,180000.0,95,2.0,Ground floor,40.4253085,-3.6544917,0,0,0,1,0,0,1,0,1, Ciudad Lineal , Ventas ,1,0,1,0,1894.73684211
16786,35457589.0,160000.0,83,3.0,3,40.4300662,-3.65325,1,1,0,1,0,0,0,0,1, Ciudad Lineal , Ventas ,1,0,1,0,1927.71084337
16787,36121466.0,1795000.0,348,5.0,3,40.4246695,-3.6797841,0,1,1,1,0,0,1,1,0, Salamanca , Recoletos ,0,1,0,0,5158.04597701
16788,33264967.0,265000.0,84,3.0,2,40.4053201,-3.6942833,0,0,1,0,0,0,0,0,0, Arganzuela , Palos de Moguer ,0,0,1,0,3154.76190476
16789,35609988.0,178000.0,60,1.0,5,40.4368442,-3.6400992,1,1,1,1,0,0,1,0,0, Ciudad Lineal , Pueblo Nuevo ,1,0,1,0,2966.66666667
16790,34736481.0,330000.0,110,3.0,12,40.4124198,-3.6610032,1,0,1,1,1,1,1,1,0, Moratalaz , Media Legua ,0,0,1,0,3000.0
16791,29958640.0,179000.0,66,1.0,3,40.4463715,-3.5856433,1,1,1,1,1,1,0,1,1, San Blas , Rejas ,0,0,1,0,2712.12121212
16792,36274397.0,432000.0,118,4.0,6,40.4190629,-3.673981,1,1,1,1,0,0,0,1,0, Retiro , Ibiza ,0,0,1,0,3661.01694915
16793,36153417.0,310000.0,87,2.0,6,40.4007343,-3.6709128,1,1,1,1,0,0,1,0,0, Retiro , Adelfas ,0,0,1,0,3563.2183908
16794,35336052.0,297000.0,119,2.0,2,40.4392467,-3.6206449,1,1,1,1,1,1,0,1,1, San Blas , Simancas ,0,0,1,0,2495.79831933
16795,35893275.0,107000.0,45,3.0,Ground floor,40.4606333,-3.7105639,0,1,1,1,0,0,1,0,0, Moncloa , Valdezarza ,1,0,1,0,2377.77777778
16796,33477461.0,156000.0,74,3.0,4,40.428768,-3.6411437,1,1,0,1,0,0,0,1,0, Ciudad Lineal , Pueblo Nuevo ,0,0,1,0,2108.10810811
16797,35137982.0,320000.0,122,4.0,1,40.4541806,-3.6619736,0,1,1,1,1,1,1,0,0, Ciudad Lineal , Colina ,1,1,0,0,2622.95081967
16798,34258893.0,159000.0,110,3.0,2,40.4007786,-3.6608576,1,1,1,1,1,0,1,0,1, Puente de Vallecas , Numancia ,1,0,1,0,1445.45454545
16799,34244217.0,3500000.0,500,6.0,2,40.4232009,-3.6967883,1,1,1,1,0,0,0,0,1, Centro , Chueca-Justicia ,0,0,1,0,7000.0
16801,34844032.0,470000.0,130,4.0,3,40.3986595,-3.7024416,0,1,1,1,0,0,1,1,0, Arganzuela , Acacias ,0,0,1,0,3615.38461538
16802,36126867.0,190000.0,48,2.0,5,40.4072279,-3.6815282,0,0,1,0,0,0,0,0,0, Retiro , Pac\xedfico ,0,0,1,0,3958.33333333
16803,36086651.0,210000.0,60,2.0,3,40.4396372,-3.6416971,1,0,0,1,0,0,1,0,0, Ciudad Lineal , Quintana ,0,1,0,0,3500.0
16804,36308989.0,350000.0,85,3.0,2,40.4419463,-3.7029371,1,1,1,0,0,0,0,0,0, Chamber\xed , Nuevos Ministerios-R\xedos Rosas ,0,0,1,0,4117.64705882
16805,35682589.0,390400.0,114,4.0,1,40.4458115,-3.7118492,0,1,1,0,0,0,0,0,0, Chamber\xed , Vallehermoso ,1,0,1,0,3424.56140351
16806,36163809.0,120000.0,57,2.0,2,40.4430977,-3.6498723,0,0,1,1,0,0,1,0,0, Ciudad Lineal , San Pascual ,0,1,0,0,2105.26315789
16807,30223942.0,4500000.0,430,4.0,8,40.4304113,-3.6848824,0,1,1,1,0,0,0,1,1, Salamanca , Castellana ,0,1,0,0,10465.1162791
16808,35686804.0,75000.0,65,3.0,3,40.3842063,-3.7210805,0,0,0,0,0,0,0,0,0, Carabanchel , Abrantes ,1,0,1,0,1153.84615385
16809,33861756.0,665000.0,85,2.0,1,40.4247659,-3.6958034,0,0,1,1,0,0,0,0,0, Centro , Chueca-Justicia ,1,0,0,1,7823.52941176
16811,32300023.0,420000.0,136,4.0,1,40.4541873,-3.6807682,0,1,1,1,0,0,1,1,0, Chamart\xedn , Bernab\xe9u-Hispanoam\xe9rica ,1,1,0,0,3088.23529412
16812,34760165.0,138750.0,88,2.0,1,40.4079025,-3.553777,0,0,1,1,1,1,1,1,1, Vic\xe1lvaro , El Ca\xf1averal - Los Berrocales ,1,0,0,1,1576.70454545
16813,33402709.0,315000.0,145,2.0,3,40.4725279,-3.5873043,1,1,1,1,0,1,1,1,1, Barajas , Tim\xf3n ,1,0,1,0,2172.4137931
16815,34760166.0,190300.0,110,3.0,Ground floor,40.4079025,-3.553777,0,0,1,1,1,1,1,1,1, Vic\xe1lvaro , El Ca\xf1averal - Los Berrocales ,1,0,0,1,1730.0
16816,33010925.0,560000.0,143,4.0,5,40.4267437,-3.7153644,1,1,1,1,1,0,1,0,0, Moncloa , Arg\xfcelles ,0,1,0,0,3916.08391608
16817,36137547.0,590000.0,119,3.0,3,40.435271,-3.7086763,0,1,1,1,1,0,0,0,1, Chamber\xed , Arapiles ,0,0,1,0,4957.98319328
16818,35158210.0,180000.0,96,3.0,2,40.4405458,-3.6370417,0,0,0,1,0,0,1,0,0, Ciudad Lineal , Quintana ,1,1,0,0,1875.0
16819,33493205.0,240000.0,75,3.0,5,40.4340577,-3.6477999,0,1,1,1,0,0,1,1,0, Ciudad Lineal , Quintana ,1,0,1,0,3200.0
16820,36042447.0,359000.0,135,4.0,5,40.4552825,-3.5914401,0,1,1,1,1,1,1,1,1, Barajas , Alameda de Osuna ,0,0,1,0,2659.25925926
16821,36115732.0,265000.0,64,3.0,2,40.4365236,-3.6835884,0,0,1,0,0,0,0,0,0, Salamanca , Castellana ,1,0,1,0,4140.625
16822,35229364.0,791900.0,223,5.0,Ground floor,40.4788858,-3.7265047,1,1,1,1,1,1,1,1,1, Fuencarral , Pe\xf1agrande ,1,0,1,0,3551.12107623
16823,36115737.0,450000.0,135,3.0,Mezzanine,40.4441432,-3.6722943,1,1,0,1,0,0,0,1,1, Chamart\xedn , Prosperidad ,0,0,1,0,3333.33333333
16824,29477881.0,750000.0,148,3.0,2,40.4593008,-3.7845244,1,0,1,1,1,1,1,1,1, Moncloa , Aravaca ,0,0,1,0,5067.56756757
16825,35673061.0,350000.0,170,6.0,8,40.3871659,-3.725931,1,1,1,1,0,0,1,1,0, Carabanchel , Opa\xf1el ,0,0,1,0,2058.82352941
16826,1738547.0,62000.0,40,1.0,3,40.3832899,-3.7052823,1,0,0,1,0,0,0,0,0, Usera , Pradolongo ,1,0,1,0,1550.0
16827,32153880.0,1300000.0,366,5.0,4,40.4117381,-3.7017851,1,1,1,1,0,0,0,0,1, Centro , Lavapi\xe9s-Embajadores ,0,0,1,0,3551.91256831
16828,34808935.0,550000.0,120,3.0,6,40.4473396,-3.707264,0,1,1,1,0,0,1,1,0, Chamber\xed , Vallehermoso ,0,0,1,0,4583.33333333
16829,35935272.0,1499995.0,185,4.0,2,40.4196471,-3.6773138,1,1,1,1,0,0,1,0,0, Retiro , Ibiza ,0,0,1,0,8108.08108108
16830,34057977.0,103500.0,71,3.0,1,40.3968418,-3.6647465,0,0,1,0,0,0,0,0,0, Puente de Vallecas , Numancia ,0,0,1,0,1457.74647887
16831,35666230.0,103625.0,90,4.0,Ground floor,40.3884068,-3.7278354,0,0,0,1,0,0,0,0,0, Carabanchel , Puerta Bonita ,0,0,1,0,1151.38888889
16832,2010146.0,500000.0,140,4.0,2,40.4031089,-3.6753797,0,1,1,1,0,0,1,1,0, Retiro , Pac\xedfico ,1,0,1,0,3571.42857143
16833,36357986.0,110000.0,34,1.0,Ground floor,40.4561008,-3.705948,0,0,0,1,0,0,0,0,0, Tetu\xe1n , Bellas Vistas ,1,0,1,0,3235.29411765
16834,27511802.0,232000.0,75,2.0,3,40.4624978,-3.7049541,1,1,1,1,0,0,1,0,0, Tetu\xe1n , Berruguete ,1,0,1,0,3093.33333333
16835,35415189.0,205000.0,90,3.0,2,40.48018,-3.66022,0,1,1,1,0,0,0,1,1, Hortaleza , Ap\xf3stol Santiago ,0,0,1,0,2277.77777778
16836,32711880.0,570000.0,145,2.0,3,40.4673544,-3.7964086,1,1,1,1,1,1,1,1,1, Moncloa , Valdemar\xedn ,1,0,1,0,3931.03448276
16837,35681550.0,390000.0,108,3.0,3,40.4384795,-3.6767303,0,1,1,1,0,0,1,0,0, Chamart\xedn , Prosperidad ,1,0,1,0,3611.11111111
16838,35995484.0,200000.0,100,3.0,4,40.4133107,-3.6542136,1,1,1,1,1,0,0,0,1, Moratalaz , Media Legua ,1,0,1,0,2000.0
16839,36365486.0,365000.0,150,4.0,6,40.3951763,-3.7528541,0,1,1,1,1,1,1,0,0, Latina , Lucero ,0,0,1,0,2433.33333333
16840,35730863.0,330000.0,90,2.0,1,40.4137721,-3.7156148,0,1,1,1,0,0,0,0,0, Centro , Palacio ,1,0,1,0,3666.66666667
16841,35807384.0,310000.0,87,2.0,6,40.3998343,-3.6699128,1,1,1,1,0,0,1,0,0, Retiro , Adelfas ,1,0,1,0,3563.2183908
16842,34604765.0,89900.0,100,3.0,3,40.3698226,-3.7140428,0,1,1,1,0,0,1,0,0, Usera , Orcasitas ,0,1,0,0,899.0
16843,35536343.0,510000.0,130,2.0,4,40.417518,-3.69757,1,1,1,0,0,0,0,1,0, Centro , Huertas-Cortes ,1,0,1,0,3923.07692308
16845,34196125.0,450000.0,150,3.0,8,40.481869,-3.6725026,0,1,1,1,1,1,0,1,1, Chamart\xedn , Castilla ,0,0,1,0,3000.0
16846,32014543.0,499000.0,160,4.0,3,40.457083,-3.7827698,1,1,1,1,1,1,1,1,1, Moncloa , Aravaca ,0,0,1,0,3118.75
16847,35795619.0,150000.0,70,1.0,3,40.3669966,-3.6195096,1,1,1,1,1,1,0,1,1, Villa de Vallecas , Ensanche de Vallecas - La Gavia ,1,0,1,0,2142.85714286
16848,1714689.0,239000.0,100,3.0,4,40.3958325,-3.7570202,0,1,1,1,1,0,1,1,1, Latina , Aluche ,1,0,1,0,2390.0
16849,32484277.0,239000.0,65,1.0,3,40.431756,-3.654805,1,1,0,1,0,0,1,0,0, Ciudad Lineal , Quintana ,0,0,1,0,3676.92307692
16850,35437547.0,289000.0,80,3.0,2,40.4171054,-3.7047115,0,1,0,0,0,0,0,0,0, Centro , Sol ,0,0,1,0,3612.5
16851,36196006.0,440000.0,133,3.0,Mezzanine,40.4118411,-3.7194144,0,1,1,1,0,0,0,1,0, Arganzuela , Imperial ,0,0,1,0,3308.27067669
16852,33668091.0,564000.0,160,4.0,4,40.4232299,-3.6670675,0,1,1,1,0,0,1,0,1, Salamanca , Fuente del Berro ,1,1,0,0,3525.0
16853,36082530.0,250000.0,87,2.0,Ground floor,40.4331671,-3.6687526,0,1,1,1,0,0,0,0,1, Salamanca , Guindalera ,0,0,1,0,2873.56321839
16854,36012730.0,490000.0,165,3.0,6,40.4754236,-3.7006381,0,1,1,1,1,0,1,1,1, Fuencarral , La Paz ,1,0,1,0,2969.6969697
16855,35949902.0,159990.0,60,1.0,1,40.3934785,-3.7610569,1,1,1,1,1,0,1,1,1, Latina , Aluche ,0,0,1,0,2666.5
16856,35215585.0,170000.0,120,4.0,5,40.4061784,-3.6606191,1,1,1,1,0,0,1,0,0, Puente de Vallecas , Numancia ,0,0,1,0,1416.66666667
16857,35804028.0,575000.0,115,4.0,2,40.4312172,-3.6752106,0,1,1,0,0,0,0,0,0, Salamanca , Lista ,0,0,1,0,5000.0
16858,36045922.0,600000.0,162,3.0,1,40.4542991,-3.6639728,1,1,1,1,1,1,1,0,1, Chamart\xedn , Bernab\xe9u-Hispanoam\xe9rica ,1,0,1,0,3703.7037037
16859,34776478.0,995000.0,195,3.0,5,40.4367131,-3.7101171,0,1,1,1,0,0,0,1,0, Chamber\xed , Arapiles ,0,0,1,0,5102.56410256
16860,32378814.0,70257.0,62,1.0,3,40.3968134,-3.7315057,0,0,0,0,0,0,0,0,0, Carabanchel , San Isidro ,0,0,1,0,1133.17741935
16861,33654309.0,108000.0,81,2.0,1,40.3849374,-3.6642534,0,1,1,1,0,0,0,0,0, Puente de Vallecas , Palomeras Bajas ,0,0,1,0,1333.33333333
16862,35143445.0,1150000.0,186,3.0,7,40.4311258,-3.6810958,0,1,1,0,0,0,1,0,0, Salamanca , Castellana ,0,1,0,0,6182.79569892
16863,35041711.0,2270000.0,250,4.0,5,40.4333519,-3.6822365,0,0,1,1,0,0,1,1,0, Salamanca , Castellana ,0,0,1,0,9080.0
16864,35832408.0,300000.0,75,1.0,2,40.4638677,-3.6861349,0,1,1,1,0,0,0,0,0, Chamart\xedn , Nueva Espa\xf1a ,0,1,0,0,4000.0
16865,36134690.0,117890.0,100,3.0,3,40.3824478,-3.644016,0,1,1,0,0,0,0,0,1, Puente de Vallecas , Palomeras sureste ,0,0,1,0,1178.9
16866,36134691.0,68500.0,63,2.0,1,40.3818683,-3.6501521,0,0,0,0,0,0,0,0,0, Puente de Vallecas , Palomeras sureste ,0,0,1,0,1087.3015873
16868,36125743.0,397000.0,79,2.0,7,40.420539,-3.6688061,0,0,1,0,0,0,0,0,0, Retiro , Estrella ,1,0,1,0,5025.3164557
16869,35893288.0,268000.0,130,5.0,Ground floor,40.3662787,-3.7015546,0,1,0,1,0,0,1,0,0, Usera , 12 de Octubre-Orcasur ,0,0,1,0,2061.53846154
16870,28742673.0,149000.0,55,1.0,1,40.3692288,-3.7540133,1,1,1,1,0,0,1,0,1, Carabanchel , Buena Vista ,1,0,1,0,2709.09090909
16872,36004345.0,525000.0,122,4.0,5,40.4050536,-3.6972325,0,1,1,1,0,0,1,0,0, Centro , Lavapi\xe9s-Embajadores ,0,0,1,0,4303.27868852
16873,31481027.0,995000.0,206,4.0,3,40.4633769,-3.6828644,1,1,1,1,0,1,1,1,1, Chamart\xedn , Nueva Espa\xf1a ,0,0,1,0,4830.09708738
16874,35731356.0,364000.0,104,3.0,3,40.4470431,-3.6374507,1,1,1,1,1,1,0,1,0, San Blas , Salvador ,1,0,1,0,3500.0
16875,35873136.0,535000.0,201,5.0,2,40.4424783,-3.6639551,1,1,1,1,0,0,1,1,0, Salamanca , Guindalera ,1,0,1,0,2661.69154229
16876,35435217.0,210000.0,77,3.0,Mezzanine,40.4232081,-3.6637303,0,1,1,1,0,0,0,0,0, Salamanca , Fuente del Berro ,1,1,0,0,2727.27272727
16877,35697135.0,71000.0,62,3.0,2,40.3866439,-3.6669952,0,1,0,1,0,0,1,0,0, Puente de Vallecas , San Diego ,0,0,1,0,1145.16129032
16878,32402831.0,1300000.0,250,5.0,1,40.4256397,-3.6987887,1,1,1,1,0,0,0,0,0, Centro , Chueca-Justicia ,0,0,1,0,5200.0
16879,34910224.0,104000.0,35,1.0,Ground floor,40.4640645,-3.7000869,0,1,0,1,0,0,1,0,0, Tetu\xe1n , Valdeacederas ,0,0,1,0,2971.42857143
16880,35854692.0,165000.0,53,2.0,1,40.4358759,-3.6721996,0,0,1,1,0,0,0,0,0, Salamanca , Guindalera ,0,0,1,0,3113.20754717
16881,27956091.0,2450000.0,328,5.0,6,40.4349038,-3.6804738,1,1,1,1,0,0,1,0,1, Salamanca , Castellana ,0,0,1,0,7469.51219512
16882,34887493.0,1044000.0,261,4.0,6,40.45259,-3.67816,0,1,1,1,0,0,1,1,1, Chamart\xedn , Ciudad Jard\xedn ,0,1,0,0,4000.0
16883,35704999.0,325000.0,97,4.0,4,40.4552495,-3.6952807,1,1,1,1,0,0,1,0,0, Tetu\xe1n , Cuatro Caminos ,0,0,1,0,3350.51546392
16884,36136837.0,325000.0,162,5.0,4,40.3959896,-3.7105498,0,0,1,0,0,0,0,0,0, Carabanchel , Comillas ,0,0,0,0,2006.17283951
16885,1784490.0,399000.0,130,3.0,Ground floor,40.4510239,-3.7853,1,1,1,1,0,0,0,1,1, Moncloa , Aravaca ,1,0,1,0,3069.23076923
16886,34438912.0,630000.0,110,3.0,Ground floor,40.4506531,-3.6544544,1,1,1,1,1,1,0,1,1, Ciudad Lineal , San Juan Bautista ,0,0,1,0,5727.27272727
16887,33621632.0,155000.0,65,1.0,2,40.4348045,-3.6363791,1,1,0,1,0,0,0,0,0, Ciudad Lineal , Pueblo Nuevo ,0,0,1,0,2384.61538462
16888,35057451.0,378000.0,92,2.0,3,40.4383861,-3.6673473,1,1,1,1,1,1,0,1,1, Salamanca , Guindalera ,1,0,1,0,4108.69565217
16889,33108947.0,1250000.0,250,4.0,4,40.4195941,-3.7031695,0,0,1,1,0,0,1,0,0, Centro , Chueca-Justicia ,0,1,0,0,5000.0
16890,36009233.0,330500.0,101,2.0,7,40.4934387,-3.6191729,0,0,1,1,1,1,0,1,1, Hortaleza , Valdebebas - Valdefuentes ,1,0,0,1,3272.27722772
16891,35473117.0,1200000.0,200,3.0,2,40.4137337,-3.708102,0,0,1,1,0,0,0,0,0, Centro , Sol ,0,1,0,0,6000.0
16892,29983210.0,215000.0,85,4.0,2,40.430278,-3.6522601,1,1,1,1,0,0,0,0,0, Ciudad Lineal , Ventas ,0,0,1,0,2529.41176471
16893,35967006.0,240000.0,110,3.0,Ground floor,40.4320715,-3.7178406,0,0,1,1,0,0,0,0,0, Moncloa , Arg\xfcelles ,0,1,0,0,2181.81818182
16895,30624283.0,1300000.0,237,4.0,1,40.4555223,-3.7587701,1,1,1,1,1,1,1,1,1, Moncloa , Aravaca ,0,0,1,0,5485.23206751
16896,35499927.0,145711.0,37,1.0,Ground floor,40.404323,-3.6985343,0,0,1,0,0,0,0,0,0, Arganzuela , Palos de Moguer ,1,0,1,0,3938.13513514
16897,33863669.0,660000.0,200,4.0,1,40.464224,-3.6588497,0,1,1,1,1,1,1,1,1, Hortaleza , Canillas ,1,0,1,0,3300.0
16898,35716215.0,350000.0,110,5.0,3,40.46812,-3.72581,0,1,0,1,1,1,1,1,1, Moncloa , Ciudad Universitaria ,1,0,1,0,3181.81818182
16899,33437153.0,105000.0,41,1.0,Mezzanine,40.4799441,-3.7083011,0,1,1,1,1,0,0,0,0, Fuencarral , Pilar ,0,0,1,0,2560.97560976
16900,36149195.0,98000.0,99,2.0,7,40.3791839,-3.737319,0,0,1,0,0,0,0,0,0, Carabanchel , Puerta Bonita ,0,0,1,0,989.898989899
16901,35807663.0,318000.0,70,2.0,1,40.5101301,-3.6673305,1,1,1,1,1,1,1,1,1, Fuencarral , Las Tablas ,0,0,1,0,4542.85714286
16902,36122918.0,120000.0,75,2.0,1,40.380477,-3.7027316,1,0,0,1,0,0,0,0,0, Usera , Almendrales ,0,0,1,0,1600.0
16903,33686802.0,265000.0,122,2.0,3,40.4480792,-3.5764573,1,1,1,1,0,1,1,0,1, San Blas , Rejas ,0,0,1,0,2172.13114754
16904,35739387.0,1250000.0,259,4.0,6,40.4270444,-3.6795755,0,1,1,1,0,0,1,1,0, Salamanca , Recoletos ,0,0,1,0,4826.25482625
16907,30074765.0,450000.0,153,2.0,Ground floor,40.4413974,-3.6604144,1,1,1,1,0,0,0,0,1, Salamanca , Guindalera ,0,0,1,0,2941.17647059
16908,36173627.0,239000.0,63,1.0,Ground floor,40.3873843,-3.6931637,1,1,1,1,0,1,0,1,1, Arganzuela , Legazpi ,1,0,1,0,3793.65079365
16909,31318562.0,730000.0,300,4.0,13,40.4792855,-3.7322396,0,0,1,1,1,1,0,1,0, Fuencarral , Pe\xf1agrande ,0,0,1,0,2433.33333333
16910,35790024.0,350000.0,102,3.0,7,40.4042434,-3.6944424,1,0,1,1,0,0,0,0,0, Arganzuela , Palos de Moguer ,0,0,1,0,3431.37254902
16911,1803983.0,165000.0,73,3.0,2,40.3839867,-3.7068738,1,1,0,1,0,0,0,1,0, Usera , Pradolongo ,1,0,1,0,2260.2739726
16912,33852302.0,470000.0,150,5.0,2,40.4156839,-3.6687784,0,1,1,1,1,0,0,1,1, Retiro , Estrella ,1,1,0,0,3133.33333333
16913,36176102.0,163000.0,105,3.0,10,40.4011474,-3.6606207,0,1,1,1,0,0,1,0,1, Puente de Vallecas , Numancia ,1,0,1,0,1552.38095238
16914,35211076.0,220000.0,75,2.0,4,40.4106959,-3.7077159,0,1,0,1,0,0,0,1,0, Centro , Lavapi\xe9s-Embajadores ,0,0,1,0,2933.33333333
16916,32670663.0,315000.0,101,3.0,3,40.4097568,-3.6982637,0,1,0,1,0,0,1,0,0, Centro , Lavapi\xe9s-Embajadores ,1,0,1,0,3118.81188119
16917,34049786.0,154000.0,90,2.0,Ground floor,40.4001607,-3.7200285,0,1,1,0,1,0,1,1,0, Carabanchel , San Isidro ,0,0,1,0,1711.11111111
16918,35854525.0,640000.0,169,4.0,19,40.4750108,-3.6745616,1,1,1,1,1,1,0,1,1, Ciudad Lineal , Costillares ,0,0,1,0,3786.98224852
16919,33786492.0,200000.0,56,1.0,4,40.4403348,-3.6411151,1,0,0,1,0,0,0,0,1, Ciudad Lineal , Quintana ,0,0,1,0,3571.42857143
16920,34812151.0,498000.0,161,4.0,7,40.4383168,-3.7136969,0,0,1,0,0,0,0,1,0, Chamber\xed , Vallehermoso ,0,0,1,0,3093.16770186
16921,33057902.0,144000.0,84,2.0,4,40.3557139,-3.702373,0,0,1,1,1,1,0,1,1, Villaverde , Los \xc1ngeles ,1,0,0,1,1714.28571429
16922,31224237.0,175000.0,85,3.0,11,40.3932981,-3.7607602,1,1,1,1,1,0,0,0,0, Latina , Aluche ,1,0,1,0,2058.82352941
